"","Run","Experiment","Sample.Name","SRA_study","BioProject","GEO_Accession..exp.","source_name","Strain","PAO1","PA14","PAK","ClinicalIsolate"
"1440","SRR1168683","SRX470368","GSM1327788","SRP037771","PRJNA238229","GSM1327788","PA14_RpoS_overexpressed","",FALSE,TRUE,FALSE,FALSE
"1441","SRR1168685","SRX470370","GSM1327790","SRP037771","PRJNA238229","GSM1327790","PA14_RpoS_wildtype","",FALSE,TRUE,FALSE,FALSE
"1442","SRR1168687","SRX470372","GSM1327792","SRP037771","PRJNA238229","GSM1327792","PA14_SigX_empty_vector","",FALSE,TRUE,FALSE,FALSE
"1443","SRR1168689","SRX470374","GSM1327794","SRP037771","PRJNA238229","GSM1327794","PA14_SigX_knockout_mutant","",FALSE,TRUE,FALSE,FALSE
"1444","SRR1168691","SRX470376","GSM1327796","SRP037771","PRJNA238229","GSM1327796","PA14_SigX_knockout_mutant_new","",FALSE,TRUE,FALSE,FALSE
"1445","SRR1168694","SRX470379","GSM1327799","SRP037771","PRJNA238229","GSM1327799","PA14_SigX_overexpressed","",FALSE,TRUE,FALSE,FALSE
"1446","SRR1168696","SRX470381","GSM1327801","SRP037771","PRJNA238229","GSM1327801","PA14_SigX_wildtype","",FALSE,TRUE,FALSE,FALSE
"1447","SRR1168700","SRX470385","GSM1327805","SRP037772","PRJNA238223","GSM1327805","PA14_stationary growth (PA14_s)","",FALSE,TRUE,FALSE,FALSE
"1448","SRR1168701","SRX470386","GSM1327806","SRP037772","PRJNA238223","GSM1327806","PA14_stationary growth (PA14_s)","",FALSE,TRUE,FALSE,FALSE
"1449","SRR1168704","SRX470389","GSM1327809","SRP037772","PRJNA238223","GSM1327809","pqsA_exponential growth (pqsA_e)","",FALSE,TRUE,FALSE,FALSE
"1450","SRR1168706","SRX470391","GSM1327811","SRP037772","PRJNA238223","GSM1327811","pqsA_stationary growth (pqsA_s)","",FALSE,TRUE,FALSE,FALSE
"1451","SRR1168708","SRX470393","GSM1327813","SRP037772","PRJNA238223","GSM1327813","pqsA_murine tumor cells (pqsA_t)","",FALSE,TRUE,FALSE,FALSE
"1452","SRR3722267","SRX1880041","GSM2218727","SRP077289","PRJNA326956","GSM2218727","FRD1","",FALSE,FALSE,FALSE,TRUE
"1453","SRR3722268","SRX1880041","GSM2218727","SRP077289","PRJNA326956","GSM2218727","FRD1","",FALSE,FALSE,FALSE,TRUE
"1454","SRR3722269","SRX1880041","GSM2218727","SRP077289","PRJNA326956","GSM2218727","FRD1","",FALSE,FALSE,FALSE,TRUE
"1455","SRR3722270","SRX1880041","GSM2218727","SRP077289","PRJNA326956","GSM2218727","FRD1","",FALSE,FALSE,FALSE,TRUE
"1456","SRR3722271","SRX1880042","GSM2218728","SRP077289","PRJNA326956","GSM2218728","FRD1","",FALSE,FALSE,FALSE,TRUE
"1457","SRR3722272","SRX1880042","GSM2218728","SRP077289","PRJNA326956","GSM2218728","FRD1","",FALSE,FALSE,FALSE,TRUE
"1458","SRR3722273","SRX1880042","GSM2218728","SRP077289","PRJNA326956","GSM2218728","FRD1","",FALSE,FALSE,FALSE,TRUE
"1459","SRR3722274","SRX1880042","GSM2218728","SRP077289","PRJNA326956","GSM2218728","FRD1","",FALSE,FALSE,FALSE,TRUE
"1460","SRR3722275","SRX1880043","GSM2218729","SRP077289","PRJNA326956","GSM2218729","C1224_M","",FALSE,FALSE,FALSE,TRUE
"1461","SRR3722276","SRX1880043","GSM2218729","SRP077289","PRJNA326956","GSM2218729","C1224_M","",FALSE,FALSE,FALSE,TRUE
"1462","SRR3722277","SRX1880043","GSM2218729","SRP077289","PRJNA326956","GSM2218729","C1224_M","",FALSE,FALSE,FALSE,TRUE
"1463","SRR3722278","SRX1880043","GSM2218729","SRP077289","PRJNA326956","GSM2218729","C1224_M","",FALSE,FALSE,FALSE,TRUE
"1464","SRR3722279","SRX1880044","GSM2218730","SRP077289","PRJNA326956","GSM2218730","C1224_M","",FALSE,FALSE,FALSE,TRUE
"1465","SRR3722280","SRX1880044","GSM2218730","SRP077289","PRJNA326956","GSM2218730","C1224_M","",FALSE,FALSE,FALSE,TRUE
"1466","SRR3722281","SRX1880044","GSM2218730","SRP077289","PRJNA326956","GSM2218730","C1224_M","",FALSE,FALSE,FALSE,TRUE
"1467","SRR3722282","SRX1880044","GSM2218730","SRP077289","PRJNA326956","GSM2218730","C1224_M","",FALSE,FALSE,FALSE,TRUE
"1468","SRR3223907","SRX1630362","PAO1_Wild-type","SRP071734","PRJNA315087","","","PAO1",TRUE,FALSE,FALSE,FALSE
"1469","SRR3223909","SRX1630372","PAO1_fliA mutant","SRP071734","PRJNA315087","","","PAO1_fliA mutant",TRUE,FALSE,FALSE,FALSE
"1470","SRR2288354","SRX1200232","J00015_D6_R1","SRP062593","PRJNA293284","","","PA14",FALSE,TRUE,FALSE,FALSE
"1471","SRR3484355","SRX2792486","PAO1","SRP074523","PRJNA320966","","","PAO1",TRUE,FALSE,FALSE,FALSE
"1472","SRR3484356","SRX1747042","PAO1","SRP074523","PRJNA320966","","","PAO1",TRUE,FALSE,FALSE,FALSE
"1473","SRR3484357","SRX2792487","PAO1","SRP074523","PRJNA320966","","","PAO1",TRUE,FALSE,FALSE,FALSE
"1474","SRR3484358","SRX2792488","PAO1","SRP074523","PRJNA320966","","","PAO1",TRUE,FALSE,FALSE,FALSE
"1475","SRR3484359","SRX2792489","PAO1","SRP074523","PRJNA320966","","","PAO1",TRUE,FALSE,FALSE,FALSE
"1476","SRR3484360","SRX2792490","PAO1","SRP074523","PRJNA320966","","","PAO1",TRUE,FALSE,FALSE,FALSE
"1477","ERR1406140","ERX1477379","SAMEA3959901","ERP015520","PRJEB13937","","","",FALSE,TRUE,FALSE,FALSE
"1478","ERR1406141","ERX1477380","SAMEA3959902","ERP015520","PRJEB13937","","","",FALSE,TRUE,FALSE,FALSE
"1479","ERR1406142","ERX1477381","SAMEA3959903","ERP015520","PRJEB13937","","","",FALSE,TRUE,FALSE,FALSE
"1480","SRR4289769","SRX2185321","GSM2325626","SRP090296","PRJNA343895","GSM2325626","Planktonic wild-type","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"1481","SRR4289770","SRX2185322","GSM2325627","SRP090296","PRJNA343895","GSM2325627","Planktonic wild-type","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"1482","SRR4289771","SRX2185323","GSM2325628","SRP090296","PRJNA343895","GSM2325628","Planktonic wild-type","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"1483","SRR4289772","SRX2185324","GSM2325629","SRP090296","PRJNA343895","GSM2325629","Planktonic ?PA3225","UCBPP-PA14 deltaPA3225",FALSE,TRUE,FALSE,FALSE
"1484","SRR4289773","SRX2185325","GSM2325630","SRP090296","PRJNA343895","GSM2325630","Planktonic ?PA3225","UCBPP-PA14 deltaPA3225",FALSE,TRUE,FALSE,FALSE
"1485","SRR4289774","SRX2185326","GSM2325631","SRP090296","PRJNA343895","GSM2325631","Planktonic ?PA3225","UCBPP-PA14 deltaPA3225",FALSE,TRUE,FALSE,FALSE
"1486","SRR4289775","SRX2185327","GSM2325632","SRP090296","PRJNA343895","GSM2325632","Biofilm wild-type","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"1487","SRR4289776","SRX2185328","GSM2325633","SRP090296","PRJNA343895","GSM2325633","Biofilm wild-type","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"1488","SRR4289777","SRX2185329","GSM2325634","SRP090296","PRJNA343895","GSM2325634","Biofilm wild-type","UCBPP-PA14",FALSE,TRUE,FALSE,FALSE
"1489","SRR4289778","SRX2185330","GSM2325635","SRP090296","PRJNA343895","GSM2325635","Biofilm ?PA3225","UCBPP-PA14 deltaPA3225",FALSE,TRUE,FALSE,FALSE
"1490","SRR4289779","SRX2185331","GSM2325636","SRP090296","PRJNA343895","GSM2325636","Biofilm ?PA3225","UCBPP-PA14 deltaPA3225",FALSE,TRUE,FALSE,FALSE
"1491","SRR4289780","SRX2185332","GSM2325637","SRP090296","PRJNA343895","GSM2325637","Biofilm ?PA3225","UCBPP-PA14 deltaPA3225",FALSE,TRUE,FALSE,FALSE
"1492","SRR3539886","SRX1771584","GSM2157499","SRP075343","PRJNA322024","GSM2157499","PAO1_RpoN(WT)_mRNA","",TRUE,FALSE,FALSE,FALSE
"1493","SRR3539887","SRX1771585","GSM2157500","SRP075343","PRJNA322024","GSM2157500","PAO1_RpoN(WT)_mRNA","",TRUE,FALSE,FALSE,FALSE
"1494","SRR3539888","SRX1771586","GSM2157501","SRP075343","PRJNA322024","GSM2157501","PAO1_RpoN(DK2)_mRNA","",TRUE,FALSE,FALSE,FALSE
"1495","SRR3539889","SRX1771587","GSM2157502","SRP075343","PRJNA322024","GSM2157502","PAO1_RpoN(DK2)_mRNA","",TRUE,FALSE,FALSE,FALSE
"1496","SRR4098010","SRX2066786","GSM2298156","SRP083687","PRJNA340943","GSM2298156","In vitro strains","",FALSE,TRUE,FALSE,FALSE
"1497","SRR4098011","SRX2066786","GSM2298156","SRP083687","PRJNA340943","GSM2298156","In vitro strains","",FALSE,TRUE,FALSE,FALSE
"1498","SRR4098012","SRX2066786","GSM2298156","SRP083687","PRJNA340943","GSM2298156","In vitro strains","",FALSE,TRUE,FALSE,FALSE
"1499","SRR4098013","SRX2066787","GSM2298157","SRP083687","PRJNA340943","GSM2298157","In vitro strains","",FALSE,TRUE,FALSE,FALSE
"1500","SRR4098014","SRX2066787","GSM2298157","SRP083687","PRJNA340943","GSM2298157","In vitro strains","",FALSE,TRUE,FALSE,FALSE
"1501","SRR4098015","SRX2066787","GSM2298157","SRP083687","PRJNA340943","GSM2298157","In vitro strains","",FALSE,TRUE,FALSE,FALSE
"1502","SRR4098016","SRX2066788","GSM2298158","SRP083687","PRJNA340943","GSM2298158","In vitro strains","",FALSE,FALSE,FALSE,FALSE
"1503","SRR4098017","SRX2066788","GSM2298158","SRP083687","PRJNA340943","GSM2298158","In vitro strains","",FALSE,FALSE,FALSE,FALSE
"1504","SRR4098018","SRX2066788","GSM2298158","SRP083687","PRJNA340943","GSM2298158","In vitro strains","",FALSE,FALSE,FALSE,FALSE
"1505","SRR1283225","SRX540114","PAO1-Biofilm-1","SRP041868","PRJNA246577","","","PA01",TRUE,FALSE,FALSE,FALSE
"1506","SRR1283226","SRX540115","PAO1-Biofilm-2","SRP041868","PRJNA246577","","","PA01",TRUE,FALSE,FALSE,FALSE
"1507","SRR2228975","SRX1177852","PA14-log","SRP063080","PRJNA294484","","","PA14",FALSE,TRUE,FALSE,FALSE
"1508","SRR2228977","SRX1177855","PA14-log","SRP063080","PRJNA294484","","","PA14",FALSE,TRUE,FALSE,FALSE
"1509","SRR2228981","SRX1177856","4674-log","SRP063080","PRJNA294484","","","PA14-4674",FALSE,TRUE,FALSE,FALSE
"1510","SRR2228983","SRX1177858","4674-log","SRP063080","PRJNA294484","","","PA14-4674",FALSE,TRUE,FALSE,FALSE
"1511","SRR2228985","SRX1177859","4951-log","SRP063080","PRJNA294484","","","PA14-4951",FALSE,TRUE,FALSE,FALSE
"1512","SRR2228987","SRX1177861","4951-log","SRP063080","PRJNA294484","","","PA14-4951",FALSE,TRUE,FALSE,FALSE
"1513","SRR2228988","SRX1177862","PA14-stationary","SRP063080","PRJNA294484","","","PA14",FALSE,TRUE,FALSE,FALSE
"1514","SRR2228991","SRX1177866","4674-stationary","SRP063080","PRJNA294484","","","PA14-4674",FALSE,TRUE,FALSE,FALSE
"1515","SRR2228993","SRX1177867","4674-stationary","SRP063080","PRJNA294484","","","PA14-4674",FALSE,TRUE,FALSE,FALSE
"1516","SRR2228994","SRX1177868","4674-stationary","SRP063080","PRJNA294484","","","PA14-4674",FALSE,TRUE,FALSE,FALSE
"1517","SRR2228995","SRX1177869","4951-stationary","SRP063080","PRJNA294484","","","PA14-4951",FALSE,TRUE,FALSE,FALSE
"1518","SRR3401673","SRX1712677","GSM2126996","SRP073483","PRJNA318881","GSM2126996","primary HBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1519","SRR3401674","SRX1712677","GSM2126996","SRP073483","PRJNA318881","GSM2126996","primary HBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1520","SRR3401675","SRX1712677","GSM2126996","SRP073483","PRJNA318881","GSM2126996","primary HBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1521","SRR3401677","SRX1712677","GSM2126996","SRP073483","PRJNA318881","GSM2126996","primary HBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1522","SRR3401678","SRX1712677","GSM2126996","SRP073483","PRJNA318881","GSM2126996","primary HBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1523","SRR3401680","SRX1712677","GSM2126996","SRP073483","PRJNA318881","GSM2126996","primary HBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1524","SRR3401692","SRX1712679","GSM2126998","SRP073483","PRJNA318881","GSM2126998","primary HBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1525","SRR3401694","SRX1712679","GSM2126998","SRP073483","PRJNA318881","GSM2126998","primary HBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1526","SRR3401697","SRX1712679","GSM2126998","SRP073483","PRJNA318881","GSM2126998","primary HBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1527","SRR3401698","SRX1712679","GSM2126998","SRP073483","PRJNA318881","GSM2126998","primary HBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1528","SRR3401710","SRX1712681","GSM2127000","SRP073483","PRJNA318881","GSM2127000","CFBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1529","SRR3401711","SRX1712681","GSM2127000","SRP073483","PRJNA318881","GSM2127000","CFBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1530","SRR3401714","SRX1712681","GSM2127000","SRP073483","PRJNA318881","GSM2127000","CFBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1531","SRR3401715","SRX1712681","GSM2127000","SRP073483","PRJNA318881","GSM2127000","CFBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1532","SRR3401725","SRX1712683","GSM2127002","SRP073483","PRJNA318881","GSM2127002","CFBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1533","SRR3401726","SRX1712683","GSM2127002","SRP073483","PRJNA318881","GSM2127002","CFBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1534","SRR3401729","SRX1712683","GSM2127002","SRP073483","PRJNA318881","GSM2127002","CFBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1535","SRR3401737","SRX1712685","GSM2127004","SRP073483","PRJNA318881","GSM2127004","CFBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1536","SRR3401738","SRX1712685","GSM2127004","SRP073483","PRJNA318881","GSM2127004","CFBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1537","SRR3401740","SRX1712685","GSM2127004","SRP073483","PRJNA318881","GSM2127004","CFBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1538","SRR3401741","SRX1712685","GSM2127004","SRP073483","PRJNA318881","GSM2127004","CFBE + OMV","",FALSE,TRUE,FALSE,FALSE
"1539","SRR2954855","SRX1447340","GSM1953458","SRP066606","PRJNA303970","GSM1953458","80 hour biofilm","AES-1R",FALSE,FALSE,FALSE,FALSE
"1540","SRR2954856","SRX1447341","GSM1953459","SRP066606","PRJNA303970","GSM1953459","80 hour biofilm","AES-1R",FALSE,FALSE,FALSE,FALSE
"1541","SRR2954857","SRX1447342","GSM1953460","SRP066606","PRJNA303970","GSM1953460","80 hour biofilm","AES-1R",FALSE,FALSE,FALSE,FALSE
"1542","SRR2954858","SRX1447343","GSM1953461","SRP066606","PRJNA303970","GSM1953461","80 hour biofilm","AES-1R",FALSE,FALSE,FALSE,FALSE
"1543","SRR3032164","SRX1491235","Heat Shock","SRP066875","PRJNA304652","","","PAO1",TRUE,FALSE,FALSE,FALSE
"1544","SRR3032168","SRX1491239","Heat Shock","SRP066875","PRJNA304652","","","PAO1",TRUE,FALSE,FALSE,FALSE
"1545","SRR4279868","SRX2181659","PA01-plate-1","SRP090213","PRJNA343201","","","PA01",TRUE,FALSE,FALSE,FALSE
"1546","SRR4279869","SRX2181660","PA01-plate-2","SRP090213","PRJNA343201","","","PA01",TRUE,FALSE,FALSE,FALSE
"1547","SRR4279872","SRX2181663","PA01-plate-3","SRP090213","PRJNA343201","","","PA01",TRUE,FALSE,FALSE,FALSE
"1548","SRR4279873","SRX2181664","CD1-infected-PA01map-1","SRP090213","PRJNA343201","","","PA01",TRUE,FALSE,FALSE,FALSE
"1549","SRR4279875","SRX2181666","CD1-infected-PA01map-3","SRP090213","PRJNA343201","","","PA01",TRUE,FALSE,FALSE,FALSE
"1550","SRR3084373","SRX1516053","GSM2027332","SRP068063","PRJNA307603","GSM2027332","Pseudomonas aeruginosa PAK","PAK",FALSE,FALSE,TRUE,FALSE
"1551","SRR3084374","SRX1516054","GSM2027333","SRP068063","PRJNA307603","GSM2027333","Pseudomonas aeruginosa PAK","PAK",FALSE,FALSE,TRUE,FALSE
"1552","SRR3084375","SRX1516056","GSM2027334","SRP068063","PRJNA307603","GSM2027334","Pseudomonas aeruginosa PAK","PAK",FALSE,FALSE,TRUE,FALSE
"1553","SRR3084376","SRX1516057","GSM2027335","SRP068063","PRJNA307603","GSM2027335","Pseudomonas aeruginosa PAK","PAK",FALSE,FALSE,TRUE,FALSE
"1554","SRR3084377","SRX1516058","GSM2027336","SRP068063","PRJNA307603","GSM2027336","Pseudomonas aeruginosa PAK","PAK",FALSE,FALSE,TRUE,FALSE
"1555","SRR3084378","SRX1516059","GSM2027337","SRP068063","PRJNA307603","GSM2027337","Pseudomonas aeruginosa PAK","PAK",FALSE,FALSE,TRUE,FALSE
"1556","SRR3084458","SRX1516139","GSM2027500","SRP068065","PRJNA307608","GSM2027500","bacteria","PAO1",TRUE,FALSE,FALSE,FALSE
"1557","SRR3084459","SRX1516139","GSM2027500","SRP068065","PRJNA307608","GSM2027500","bacteria","PAO1",TRUE,FALSE,FALSE,FALSE
"1558","SRR3084460","SRX1516139","GSM2027500","SRP068065","PRJNA307608","GSM2027500","bacteria","PAO1",TRUE,FALSE,FALSE,FALSE
"1559","SRR3084461","SRX1516139","GSM2027500","SRP068065","PRJNA307608","GSM2027500","bacteria","PAO1",TRUE,FALSE,FALSE,FALSE
"1560","SRR3084462","SRX1516140","GSM2027501","SRP068065","PRJNA307608","GSM2027501","bacteria","PAO1",TRUE,FALSE,FALSE,FALSE
"1561","SRR3084463","SRX1516140","GSM2027501","SRP068065","PRJNA307608","GSM2027501","bacteria","PAO1",TRUE,FALSE,FALSE,FALSE
"1562","SRR3084464","SRX1516140","GSM2027501","SRP068065","PRJNA307608","GSM2027501","bacteria","PAO1",TRUE,FALSE,FALSE,FALSE
"1563","SRR3084465","SRX1516140","GSM2027501","SRP068065","PRJNA307608","GSM2027501","bacteria","PAO1",TRUE,FALSE,FALSE,FALSE
"1564","SRR3084466","SRX1516141","GSM2027502","SRP068065","PRJNA307608","GSM2027502","bacteria","deltagcsR PAO1",TRUE,FALSE,FALSE,FALSE
"1565","SRR3084467","SRX1516141","GSM2027502","SRP068065","PRJNA307608","GSM2027502","bacteria","deltagcsR PAO1",TRUE,FALSE,FALSE,FALSE
"1566","SRR3084468","SRX1516141","GSM2027502","SRP068065","PRJNA307608","GSM2027502","bacteria","deltagcsR PAO1",TRUE,FALSE,FALSE,FALSE
"1567","SRR3084469","SRX1516141","GSM2027502","SRP068065","PRJNA307608","GSM2027502","bacteria","deltagcsR PAO1",TRUE,FALSE,FALSE,FALSE
"1568","SRR3084470","SRX1516142","GSM2027503","SRP068065","PRJNA307608","GSM2027503","bacteria","deltagcsR PAO2",FALSE,FALSE,FALSE,FALSE
"1569","SRR3084471","SRX1516142","GSM2027503","SRP068065","PRJNA307608","GSM2027503","bacteria","deltagcsR PAO2",FALSE,FALSE,FALSE,FALSE
"1570","SRR3084472","SRX1516142","GSM2027503","SRP068065","PRJNA307608","GSM2027503","bacteria","deltagcsR PAO2",FALSE,FALSE,FALSE,FALSE
"1571","SRR3084473","SRX1516142","GSM2027503","SRP068065","PRJNA307608","GSM2027503","bacteria","deltagcsR PAO2",FALSE,FALSE,FALSE,FALSE
"1572","SRR4436847","SRX2255950","RNA-Seq PrrF1 overexpression Rep2","SRP091907","PRJNA349811","","","PAO1",TRUE,FALSE,FALSE,FALSE
"1573","SRR4436848","SRX2255951","RNA-Seq PrrF1 overexpression Rep1","SRP091907","PRJNA349811","","","PAO1",TRUE,FALSE,FALSE,FALSE
"1574","SRR4436849","SRX2255952","GRIL-Seq PAO1 Rep2","SRP091907","PRJNA349811","","","PAO1",TRUE,FALSE,FALSE,FALSE
"1575","SRR4436850","SRX2255953","GRIL-Seq PAO1 Rep1","SRP091907","PRJNA349811","","","PAO1",TRUE,FALSE,FALSE,FALSE
"1576","SRR4436852","SRX2255955","RNA-Seq PrrF1PrrF2 deletion Rep1","SRP091907","PRJNA349811","","","PAO1",TRUE,FALSE,FALSE,FALSE
"1577","SRR3156053","SRX1567506","wild type strain","SRP069795","PRJNA311263","","","",FALSE,FALSE,TRUE,FALSE
"1578","SRR1377300","SRX589549","GSM1409710","SRP043109","PRJNA252432","GSM1409710","PA14 planktonic culture","",FALSE,TRUE,FALSE,FALSE
"1579","SRR1382014","SRX591664","GSM1409762","SRP043146","PRJNA252560","GSM1409762","planktonic culture","PAO1",TRUE,FALSE,FALSE,FALSE
"1580","SRR1382015","SRX591665","GSM1409763","SRP043146","PRJNA252560","GSM1409763","planktonic culture","PAO1",TRUE,FALSE,FALSE,FALSE
"1581","SRR1382016","SRX591666","GSM1409764","SRP043146","PRJNA252560","GSM1409764","planktonic culture","PAO1",TRUE,FALSE,FALSE,FALSE
"1582","SRR1382017","SRX591667","GSM1409765","SRP043146","PRJNA252560","GSM1409765","planktonic culture","PAO1",TRUE,FALSE,FALSE,FALSE
"1583","SRR1382018","SRX591668","GSM1409766","SRP043146","PRJNA252560","GSM1409766","planktonic culture","PAO1_?mutS",TRUE,FALSE,FALSE,FALSE
"1584","SRR1382019","SRX591669","GSM1409767","SRP043146","PRJNA252560","GSM1409767","planktonic culture","PAO1_?mutS",TRUE,FALSE,FALSE,FALSE
"1585","SRR1382020","SRX591670","GSM1409768","SRP043146","PRJNA252560","GSM1409768","planktonic culture","PAO1_?mutS",TRUE,FALSE,FALSE,FALSE
"1586","SRR1382021","SRX591671","GSM1409769","SRP043146","PRJNA252560","GSM1409769","planktonic culture","PAO1_?mutS",TRUE,FALSE,FALSE,FALSE
"1587","SRR1382022","SRX591672","GSM1409770","SRP043146","PRJNA252560","GSM1409770","planktonic culture","PAO1",TRUE,FALSE,FALSE,FALSE
"1588","SRR1382023","SRX591673","GSM1409771","SRP043146","PRJNA252560","GSM1409771","planktonic culture","PAO1",TRUE,FALSE,FALSE,FALSE
"1589","SRR1382024","SRX591674","GSM1409772","SRP043146","PRJNA252560","GSM1409772","planktonic culture","PAO1",TRUE,FALSE,FALSE,FALSE
"1590","SRR1382025","SRX591675","GSM1409773","SRP043146","PRJNA252560","GSM1409773","planktonic culture","PAO1",TRUE,FALSE,FALSE,FALSE
"1591","SRR1382026","SRX591676","GSM1409774","SRP043146","PRJNA252560","GSM1409774","planktonic culture","PAO1_?mutS",TRUE,FALSE,FALSE,FALSE
"1592","SRR1382027","SRX591677","GSM1409775","SRP043146","PRJNA252560","GSM1409775","planktonic culture","PAO1_?mutS",TRUE,FALSE,FALSE,FALSE
"1593","SRR1382028","SRX591678","GSM1409776","SRP043146","PRJNA252560","GSM1409776","planktonic culture","PAO1_?mutS",TRUE,FALSE,FALSE,FALSE
"1594","SRR1382029","SRX591679","GSM1409777","SRP043146","PRJNA252560","GSM1409777","planktonic culture","PAO1_?mutS",TRUE,FALSE,FALSE,FALSE
"1595","SRR5043049","SRX2366127","BAC(+)_3B_1","SRP017679","PRJNA184698","","","DPB BAC(+)_3",FALSE,FALSE,FALSE,FALSE
"1596","SRR5043051","SRX2366129","BAC(+)_2L_2","SRP017679","PRJNA184698","","","DPB BAC(+)_2",FALSE,FALSE,FALSE,FALSE
"1597","SRR5043054","SRX2366132","Control_2L_1","SRP017679","PRJNA184698","","","DPB Control_2",FALSE,FALSE,FALSE,FALSE
"1598","SRR5043055","SRX2366133","BAC(+)_2B_2","SRP017679","PRJNA184698","","","DPB BAC(+)_2",FALSE,FALSE,FALSE,FALSE
"1599","SRR5043058","SRX2366136","BAC(+)_1L_2","SRP017679","PRJNA184698","","","DPB BAC(+)_1",FALSE,FALSE,FALSE,FALSE
"1600","SRR5043059","SRX2366137","BAC(-)_2B_1","SRP017679","PRJNA184698","","","DPB BAC(-)_2",FALSE,FALSE,FALSE,FALSE
"1601","SRR5043060","SRX2366138","BAC(+)_3B_2","SRP017679","PRJNA184698","","","DPB BAC(+)_3",FALSE,FALSE,FALSE,FALSE
"1602","SRR5043062","SRX2366140","AB_1","SRP017679","PRJNA184698","","","DPB ancestor",FALSE,FALSE,FALSE,FALSE
"1603","SRR5043064","SRX2366142","Control_2L_3","SRP017679","PRJNA184698","","","DPB Control_2",FALSE,FALSE,FALSE,FALSE
"1604","SRR5043068","SRX2366146","BAC(-)_2B_2","SRP017679","PRJNA184698","","","DPB BAC(-)_2",FALSE,FALSE,FALSE,FALSE
"1605","SRR5043069","SRX2366147","BAC(-)_1B_2","SRP017679","PRJNA184698","","","DPB BAC(-)_1",FALSE,FALSE,FALSE,FALSE
"1606","SRR5043074","SRX2366152","AL_2","SRP017679","PRJNA184698","","","DPB ancestor",FALSE,FALSE,FALSE,FALSE
"1607","SRR5043075","SRX2366153","BAC(+)_2B_1","SRP017679","PRJNA184698","","","DPB BAC(+)_2",FALSE,FALSE,FALSE,FALSE
"1608","SRR5043077","SRX2366155","BAC(+)_3L_2","SRP017679","PRJNA184698","","","DPB BAC(+)_3",FALSE,FALSE,FALSE,FALSE
"1609","SRR5043078","SRX2366156","BAC(-)_1B_1","SRP017679","PRJNA184698","","","DPB BAC(-)_1",FALSE,FALSE,FALSE,FALSE
"1610","SRR5043079","SRX2366157","AL_1","SRP017679","PRJNA184698","","","DPB ancestor",FALSE,FALSE,FALSE,FALSE
"1611","SRR5043080","SRX2366158","BAC(+)_1L_3","SRP017679","PRJNA184698","","","DPB BAC(+)_1",FALSE,FALSE,FALSE,FALSE
