"","X1","X2"
"AAG07800","AAG07800","PA4412"
"AAG07801","AAG07801","PA4413"
"AAG07802","AAG07802","PA4414"
"AAG07803","AAG07803","PA4415"
"AAG07804","AAG07804","PA4416"
"AAG07805","AAG07805","PA4417"
"AAG07806","AAG07806","PA4418"
"AAG07807","AAG07807","PA4419"
"AAG07808","AAG07808","PA4420"
"AAG07809","AAG07809","PA4421"
"AAG07810","AAG07810","PA4422"
"AAG07811","AAG07811","PA4423"
"AAG07812","AAG07812","PA4424"
"AAG07813","AAG07813","PA4425"
"AAG07814","AAG07814","PA4426"
"AAG07815","AAG07815","PA4427"
"AAG07816","AAG07816","PA4428"
"AAG07817","AAG07817","PA4429"
"AAG07818","AAG07818","PA4430"
"AAG07819","AAG07819","PA4431"
"AAG07820","AAG07820","PA4432"
"AAG07821","AAG07821","PA4433"
"AAG07822","AAG07822","PA4434"
"AAG07823","AAG07823","PA4435"
"AAG07824","AAG07824","PA4436"
"AAG07825","AAG07825","PA4437"
"AAG07826","AAG07826","PA4438"
"AAG07827","AAG07827","PA4439"
"AAG07828","AAG07828","PA4440"
"AAG07829","AAG07829","PA4441"
"AAG07830","AAG07830","PA4442"
"AAG07831","AAG07831","PA4443"
"AAG07832","AAG07832","PA4444"
"AAG07833","AAG07833","PA4445"
"AAG07834","AAG07834","PA4446"
"AAG07835","AAG07835","PA4447"
"AAG07836","AAG07836","PA4448"
"AAG07837","AAG07837","PA4449"
"AAG07838","AAG07838","PA4450"
"AAG07839","AAG07839","PA4451"
"AAG07840","AAG07840","PA4452"
"AAG07841","AAG07841","PA4453"
"AAG07842","AAG07842","PA4454"
"AAG07843","AAG07843","PA4455"
"AAG07844","AAG07844","PA4456"
"AAG07845","AAG07845","PA4457"
"AAG07846","AAG07846","PA4458"
"AAG07847","AAG07847","PA4459"
"AAG07848","AAG07848","PA4460"
"AAG07849","AAG07849","PA4461"
"AAG07850","AAG07850","PA4462"
"AAG07851","AAG07851","PA4463"
"AAG07852","AAG07852","PA4464"
"AAG07853","AAG07853","PA4465"
"AAG07854","AAG07854","PA4466"
"AAG07855","AAG07855","PA4467"
"AAG07856","AAG07856","PA4468"
"AAG07857","AAG07857","PA4469"
"AAG07858","AAG07858","PA4470"
"AAG07859","AAG07859","PA4471"
"AAG07860","AAG07860","PA4472"
"AAG07861","AAG07861","PA4473"
"AAG07862","AAG07862","PA4474"
"AAG07863","AAG07863","PA4475"
"AAG07864","AAG07864","PA4476"
"AAG07865","AAG07865","PA4477"
"AAG07866","AAG07866","PA4478"
"AAG07867","AAG07867","PA4479"
"AAG07868","AAG07868","PA4480"
"AAG07869","AAG07869","PA4481"
"AAG07870","AAG07870","PA4482"
"AAG07871","AAG07871","PA4483"
"AAG07872","AAG07872","PA4484"
"AAG07873","AAG07873","PA4485"
"AAG07874","AAG07874","PA4486"
"AAG07875","AAG07875","PA4487"
"AAG07876","AAG07876","PA4488"
"AAG07877","AAG07877","PA4489"
"AAG07878","AAG07878","PA4490"
"AAG07879","AAG07879","PA4491"
"AAG07880","AAG07880","PA4492"
"AAG07881","AAG07881","PA4493"
"AAG07882","AAG07882","PA4494"
"AAG07883","AAG07883","PA4495"
"AAG07884","AAG07884","PA4496"
"AAG07885","AAG07885","PA4497"
"AAG07886","AAG07886","PA4498"
"AAG07887","AAG07887","PA4499"
"AAG07888","AAG07888","PA4500"
"AAG07889","AAG07889","PA4501"
"AAG07890","AAG07890","PA4502"
"AAG07891","AAG07891","PA4503"
"AAG07892","AAG07892","PA4504"
"AAG07893","AAG07893","PA4505"
"AAG07894","AAG07894","PA4506"
"AAG07895","AAG07895","PA4507"
"AAG07896","AAG07896","PA4508"
"AAG07897","AAG07897","PA4509"
"AAG07898","AAG07898","PA4510"
"AAG07899","AAG07899","PA4511"
"AAG07900","AAG07900","PA4512"
"AAG07901","AAG07901","PA4513"
"AAG07902","AAG07902","PA4514"
"AAG07903","AAG07903","PA4515"
"AAG07904","AAG07904","PA4516"
"AAG07905","AAG07905","PA4517"
"AAG07906","AAG07906","PA4518"
"AAG07907","AAG07907","PA4519"
"AAG07908","AAG07908","PA4520"
"AAG07909","AAG07909","PA4521"
"AAG07910","AAG07910","PA4522"
"AAG07911","AAG07911","PA4523"
"AAG07912","AAG07912","PA4524"
"AAG07913","AAG07913","PA4525"
"AAG07914","AAG07914","PA4526"
"AAG07916","AAG07916","PA4528"
"AAG07917","AAG07917","PA4529"
"AAG07918","AAG07918","PA4530"
"AAG07919","AAG07919","PA4531"
"AAG07920","AAG07920","PA4532"
"AAG07921","AAG07921","PA4533"
"AAG07922","AAG07922","PA4534"
"AAG07923","AAG07923","PA4535"
"AAG07924","AAG07924","PA4536"
"AAG07925","AAG07925","PA4537"
"AAG07926","AAG07926","PA4538"
"AAG07927","AAG07927","PA4539"
"AAG07928","AAG07928","PA4540"
"AAG07929","AAG07929","PA4541"
"AAG07930","AAG07930","PA4542"
"AAG07931","AAG07931","PA4543"
"AAG07932","AAG07932","PA4544"
"AAG07933","AAG07933","PA4545"
"AAG07934","AAG07934","PA4546"
"AAG07935","AAG07935","PA4547"
"AAG07936","AAG07936","PA4548"
"AAG07937","AAG07937","PA4549"
"AAG07938","AAG07938","PA4550"
"AAG07939","AAG07939","PA4551"
"AAG07940","AAG07940","PA4552"
"AAG07941","AAG07941","PA4553"
"AAG07942","AAG07942","PA4554"
"AAG07943","AAG07943","PA4555"
"AAG07944","AAG07944","PA4556"
"AAG07945","AAG07945","PA4557"
"AAG07946","AAG07946","PA4558"
"AAG07947","AAG07947","PA4559"
"AAG07948","AAG07948","PA4560"
"AAG07949","AAG07949","PA4561"
"AAG07950","AAG07950","PA4562"
"AAG07951","AAG07951","PA4563"
"AAG07952","AAG07952","PA4564"
"AAG07953","AAG07953","PA4565"
"AAG07954","AAG07954","PA4566"
"AAG07955","AAG07955","PA4567"
"AAG07956","AAG07956","PA4568"
"AAG07957","AAG07957","PA4569"
"AAG07958","AAG07958","PA4570"
"AAG07959","AAG07959","PA4571"
"AAG07960","AAG07960","PA4572"
"AAG07961","AAG07961","PA4573"
"AAG07962","AAG07962","PA4574"
"AAG07963","AAG07963","PA4575"
"AAG07964","AAG07964","PA4576"
"AAG07965","AAG07965","PA4577"
"AAG07966","AAG07966","PA4578"
"AAG07967","AAG07967","PA4579"
"AAG07968","AAG07968","PA4580"
"AAG07969","AAG07969","PA4581"
"AAG07970","AAG07970","PA4582"
"AAG07971","AAG07971","PA4583"
"AAG07972","AAG07972","PA4584"
"AAG07973","AAG07973","PA4585"
"AAG07974","AAG07974","PA4586"
"AAG07975","AAG07975","PA4587"
"AAG07976","AAG07976","PA4588"
"AAG07977","AAG07977","PA4589"
"AAG07978","AAG07978","PA4590"
"AAG07979","AAG07979","PA4591"
"AAG07980","AAG07980","PA4592"
"AAG07981","AAG07981","PA4593"
"AAG07982","AAG07982","PA4594"
"AAG07983","AAG07983","PA4595"
"AAG07984","AAG07984","PA4596"
"AAG07985","AAG07985","PA4597"
"AAG07986","AAG07986","PA4598"
"AAG07987","AAG07987","PA4599"
"AAG07988","AAG07988","PA4600"
"AAG07989","AAG07989","PA4601"
"AAG07990","AAG07990","PA4602"
"AAG07991","AAG07991","PA4603"
"AAG07992","AAG07992","PA4604"
"AAG07993","AAG07993","PA4605"
"AAG07994","AAG07994","PA4606"
"AAG07995","AAG07995","PA4607"
"AAG07996","AAG07996","PA4608"
"AAG07997","AAG07997","PA4609"
"AAG07998","AAG07998","PA4610"
"AAG07999","AAG07999","PA4611"
"AAG08000","AAG08000","PA4612"
"AAG08001","AAG08001","PA4613"
"AAG08002","AAG08002","PA4614"
"AAG08003","AAG08003","PA4615"
"AAG08004","AAG08004","PA4616"
"AAG08005","AAG08005","PA4617"
"AAG08006","AAG08006","PA4618"
"AAG08007","AAG08007","PA4619"
"AAG08008","AAG08008","PA4620"
"AAG08009","AAG08009","PA4621"
"AAG08010","AAG08010","PA4622"
"AAG08011","AAG08011","PA4623"
"AAG08012","AAG08012","PA4624"
"AAG08013","AAG08013","PA4625"
"AAG08014","AAG08014","PA4626"
"AAG08015","AAG08015","PA4627"
"AAG08016","AAG08016","PA4628"
"AAG08017","AAG08017","PA4629"
"AAG08018","AAG08018","PA4630"
"AAG08019","AAG08019","PA4631"
"AAG08020","AAG08020","PA4632"
"AAG08021","AAG08021","PA4633"
"AAG08022","AAG08022","PA4634"
"AAG08023","AAG08023","PA4635"
"AAG08024","AAG08024","PA4636"
"AAG08025","AAG08025","PA4637"
"AAG08026","AAG08026","PA4638"
"AAG08027","AAG08027","PA4639"
"AAG08028","AAG08028","PA4640"
"AAG08029","AAG08029","PA4642"
"AAG08030","AAG08030","PA4643"
"AAG08031","AAG08031","PA4644"
"AAG08032","AAG08032","PA4645"
"AAG08033","AAG08033","PA4646"
"AAG08034","AAG08034","PA4647"
"AAG08035","AAG08035","PA4648"
"AAG08036","AAG08036","PA4649"
"AAG08037","AAG08037","PA4650"
"AAG08038","AAG08038","PA4651"
"AAG08039","AAG08039","PA4652"
"AAG08040","AAG08040","PA4653"
"AAG08041","AAG08041","PA4654"
"AAG08042","AAG08042","PA4655"
"AAG08043","AAG08043","PA4656"
"AAG08044","AAG08044","PA4657"
"AAG08045","AAG08045","PA4658"
"AAG08046","AAG08046","PA4659"
"AAG08047","AAG08047","PA4660"
"AAG08048","AAG08048","PA4661"
"AAG08049","AAG08049","PA4662"
"AAG08050","AAG08050","PA4663"
"AAG08051","AAG08051","PA4664"
"AAG08052","AAG08052","PA4665"
"AAG08053","AAG08053","PA4666"
"AAG08054","AAG08054","PA4667"
"AAG08055","AAG08055","PA4668"
"AAG08056","AAG08056","PA4669"
"AAG08057","AAG08057","PA4670"
"AAG08058","AAG08058","PA4671"
"AAG08059","AAG08059","PA4672"
"AAG08060","AAG08060","PA4673"
"AAG08061","AAG08061","PA4674"
"AAG08062","AAG08062","PA4675"
"AAG08063","AAG08063","PA4676"
"AAG08064","AAG08064","PA4677"
"AAG08065","AAG08065","PA4678"
"AAG08066","AAG08066","PA4679"
"AAG08067","AAG08067","PA4680"
"AAG08068","AAG08068","PA4681"
"AAG08069","AAG08069","PA4682"
"AAG08070","AAG08070","PA4683"
"AAG08071","AAG08071","PA4684"
"AAG08072","AAG08072","PA4685"
"AAG08073","AAG08073","PA4686"
"AAG08074","AAG08074","PA4687"
"AAG08075","AAG08075","PA4688"
"AAG08076","AAG08076","PA4689"
"AAG08077","AAG08077","PA4691"
"AAG08078","AAG08078","PA4692"
"AAG08079","AAG08079","PA4693"
"AAG08080","AAG08080","PA4694"
"AAG08081","AAG08081","PA4695"
"AAG08082","AAG08082","PA4696"
"AAG08083","AAG08083","PA4697"
"AAG08084","AAG08084","PA4698"
"AAG08085","AAG08085","PA4699"
"AAG08086","AAG08086","PA4700"
"AAG08087","AAG08087","PA4701"
"AAG08088","AAG08088","PA4702"
"AAG08089","AAG08089","PA4703"
"AAG08090","AAG08090","PA4704"
"AAG08091","AAG08091","PA4705"
"AAG08092","AAG08092","PA4706"
"AAG08093","AAG08093","PA4707"
"AAG08094","AAG08094","PA4708"
"AAG08095","AAG08095","PA4709"
"AAG08096","AAG08096","PA4710"
"AAG08097","AAG08097","PA4711"
"AAG08098","AAG08098","PA4712"
"AAG08099","AAG08099","PA4713"
"AAG08100","AAG08100","PA4714"
"AAG08101","AAG08101","PA4715"
"AAG08102","AAG08102","PA4716"
"AAG08103","AAG08103","PA4717"
"AAG08104","AAG08104","PA4718"
"AAG08105","AAG08105","PA4719"
"AAG08106","AAG08106","PA4720"
"AAG08107","AAG08107","PA4721"
"AAG08108","AAG08108","PA4722"
"AAG08109","AAG08109","PA4723"
"AAG08110","AAG08110","PA4724"
"ADN93062","ADN93062","PA4724.1"
"AAG08111","AAG08111","PA4725"
"AAG08112","AAG08112","PA4726"
"AAG08113","AAG08113","PA4727"
"AAG08114","AAG08114","PA4728"
"AAG08115","AAG08115","PA4729"
"AAG08116","AAG08116","PA4730"
"AAG08117","AAG08117","PA4731"
"AAG08118","AAG08118","PA4732"
"AAG08119","AAG08119","PA4733"
"AAG08120","AAG08120","PA4734"
"AAG08121","AAG08121","PA4735"
"AAG08122","AAG08122","PA4736"
"AAG08123","AAG08123","PA4737"
"AAG08124","AAG08124","PA4738"
"AAG08125","AAG08125","PA4739"
"AAG08126","AAG08126","PA4740"
"AAG08127","AAG08127","PA4741"
"AAG08128","AAG08128","PA4742"
"AAG08129","AAG08129","PA4743"
"AAG08130","AAG08130","PA4744"
"AAG08131","AAG08131","PA4745"
"AAG08132","AAG08132","PA4746"
"AAG08133","AAG08133","PA4747"
"AAG08134","AAG08134","PA4748"
"AAG08135","AAG08135","PA4749"
"AAG08136","AAG08136","PA4750"
"AAG08137","AAG08137","PA4751"
"AAG08138","AAG08138","PA4752"
"AAG08139","AAG08139","PA4753"
"AAG08140","AAG08140","PA4754"
"AAG08141","AAG08141","PA4755"
"AAG08142","AAG08142","PA4756"
"AAG08143","AAG08143","PA4757"
"AAG08144","AAG08144","PA4758"
"AAG08145","AAG08145","PA4759"
"AAG08146","AAG08146","PA4760"
"AAG08147","AAG08147","PA4761"
"AAG08148","AAG08148","PA4762"
"AAG08149","AAG08149","PA4763"
"AAG08150","AAG08150","PA4764"
"AAG08151","AAG08151","PA4765"
"AAG08152","AAG08152","PA4766"
"AAG08153","AAG08153","PA4767"
"AAG08154","AAG08154","PA4768"
"AAG08155","AAG08155","PA4769"
"AAG08156","AAG08156","PA4770"
"AAG08157","AAG08157","PA4771"
"AAG08158","AAG08158","PA4772"
"AAG08159","AAG08159","PA4773"
"AAG08160","AAG08160","PA4774"
"AAG08161","AAG08161","PA4775"
"AAG08162","AAG08162","PA4776"
"AAG08163","AAG08163","PA4777"
"AAG08164","AAG08164","PA4778"
"AAG08165","AAG08165","PA4779"
"AAG08166","AAG08166","PA4780"
"AAG08167","AAG08167","PA4781"
"AAG08168","AAG08168","PA4782"
"AAG08169","AAG08169","PA4783"
"AAG08170","AAG08170","PA4784"
"AAG08171","AAG08171","PA4785"
"AAG08172","AAG08172","PA4786"
"AAG08173","AAG08173","PA4787"
"AAG08174","AAG08174","PA4788"
"AAG08175","AAG08175","PA4789"
"AAG08176","AAG08176","PA4790"
"AAG08177","AAG08177","PA4791"
"AAG08178","AAG08178","PA4792"
"AAG08179","AAG08179","PA4793"
"AAG08180","AAG08180","PA4794"
"AAG08181","AAG08181","PA4795"
"AAG08182","AAG08182","PA4796"
"AAG08183","AAG08183","PA4797"
"AAG08184","AAG08184","PA4798"
"AAG08185","AAG08185","PA4799"
"AAG08186","AAG08186","PA4800"
"AAG08187","AAG08187","PA4801"
"AAG08188","AAG08188","PA4802"
"AAG08189","AAG08189","PA4803"
"AAG08190","AAG08190","PA4804"
"AAG08191","AAG08191","PA4805"
"AAG08192","AAG08192","PA4806"
"AAG08193","AAG08193","PA4807"
"AAG08194","AAG08194","PA4808"
"AAG08195","AAG08195","PA4809"
"AAG08196","AAG08196","PA4810"
"AAG08197","AAG08197","PA4811"
"ABG56538","ABG56538","PA4812"
"AAG08198","AAG08198","PA4813"
"AAG08199","AAG08199","PA4814"
"AAG08200","AAG08200","PA4815"
"AAG08201","AAG08201","PA4816"
"AAG08202","AAG08202","PA4817"
"AAG08203","AAG08203","PA4818"
"AAG08204","AAG08204","PA4819"
"AAG08205","AAG08205","PA4820"
"AAG08206","AAG08206","PA4821"
"AAG08207","AAG08207","PA4822"
"AAG08208","AAG08208","PA4823"
"AAG08209","AAG08209","PA4824"
"AAG08210","AAG08210","PA4825"
"AAG08211","AAG08211","PA4826"
"AAG08212","AAG08212","PA4827"
"AAG08213","AAG08213","PA4828"
"AAG08214","AAG08214","PA4829"
"AAG08215","AAG08215","PA4830"
"AAG08216","AAG08216","PA4831"
"AAG08217","AAG08217","PA4832"
"AAG08218","AAG08218","PA4833"
"AAG08219","AAG08219","PA4834"
"AAG08220","AAG08220","PA4835"
"AAG08221","AAG08221","PA4836"
"AAG08222","AAG08222","PA4837"
"AAG08223","AAG08223","PA4838"
"AAG08224","AAG08224","PA4839"
"AAG08225","AAG08225","PA4840"
"AAG08226","AAG08226","PA4841"
"AAG08227","AAG08227","PA4842"
"AAG08228","AAG08228","PA4843"
"AAG08229","AAG08229","PA4844"
"AAG08230","AAG08230","PA4845"
"AAG08231","AAG08231","PA4846"
"AAG08232","AAG08232","PA4847"
"AAG08233","AAG08233","PA4848"
"AAG08234","AAG08234","PA4849"
"AAG08235","AAG08235","PA4850"
"AAG08236","AAG08236","PA4851"
"AAG08237","AAG08237","PA4852"
"AAG08238","AAG08238","PA4853"
"AAG08239","AAG08239","PA4854"
"AAG08240","AAG08240","PA4855"
"AAG08241","AAG08241","PA4856"
"AAG08242","AAG08242","PA4857"
"AAG08243","AAG08243","PA4858"
"AAG08244","AAG08244","PA4859"
"AAG08245","AAG08245","PA4860"
"AAG08246","AAG08246","PA4861"
"AAG08247","AAG08247","PA4862"
"AAG08248","AAG08248","PA4863"
"AAG08249","AAG08249","PA4864"
"AAG08250","AAG08250","PA4865"
"AAG08251","AAG08251","PA4866"
"AAG08252","AAG08252","PA4867"
"AAG08253","AAG08253","PA4868"
"AAG08254","AAG08254","PA4869"
"AAG08255","AAG08255","PA4870"
"AAG08256","AAG08256","PA4871"
"AAG08257","AAG08257","PA4872"
"AAG08258","AAG08258","PA4873"
"AAG08259","AAG08259","PA4874"
"AAG08260","AAG08260","PA4875"
"AAG08261","AAG08261","PA4876"
"AAG08262","AAG08262","PA4877"
"AAG08263","AAG08263","PA4878"
"AAG08264","AAG08264","PA4879"
"AAG08265","AAG08265","PA4880"
"AAG08266","AAG08266","PA4881"
"AAG08267","AAG08267","PA4882"
"AAG08268","AAG08268","PA4883"
"AAG08269","AAG08269","PA4884"
"AAG08270","AAG08270","PA4885"
"AAG08271","AAG08271","PA4886"
"AAG08272","AAG08272","PA4887"
"AAG08273","AAG08273","PA4888"
"AAG08274","AAG08274","PA4889"
"AAG08275","AAG08275","PA4890"
"AAG08276","AAG08276","PA4891"
"AAG08277","AAG08277","PA4892"
"AAG08278","AAG08278","PA4893"
"AAG08279","AAG08279","PA4894"
"AAG08280","AAG08280","PA4895"
"AAG08281","AAG08281","PA4896"
"AAG08282","AAG08282","PA4897"
"AAG08283","AAG08283","PA4898"
"AAG08284","AAG08284","PA4899"
"AAG08285","AAG08285","PA4900"
"AAG08286","AAG08286","PA4901"
"AAG08287","AAG08287","PA4902"
"AAG08288","AAG08288","PA4903"
"AAG08289","AAG08289","PA4904"
"AAG08290","AAG08290","PA4905"
"AAG08291","AAG08291","PA4906"
"AAG08292","AAG08292","PA4907"
"AAG08293","AAG08293","PA4908"
"AAG08294","AAG08294","PA4909"
"AAG08295","AAG08295","PA4910"
"AAG08296","AAG08296","PA4911"
"AAG08297","AAG08297","PA4912"
"AAG08298","AAG08298","PA4913"
"AAG08299","AAG08299","PA4914"
"AAG08300","AAG08300","PA4915"
"AAG08301","AAG08301","PA4916"
"AAG08302","AAG08302","PA4917"
"AAG08303","AAG08303","PA4918"
"AAG08304","AAG08304","PA4919"
"AAG08305","AAG08305","PA4920"
"AAG08306","AAG08306","PA4921"
"AAG08307","AAG08307","PA4922"
"AAG08308","AAG08308","PA4923"
"AAG08309","AAG08309","PA4924"
"AAG08310","AAG08310","PA4925"
"AAG08311","AAG08311","PA4926"
"AAG08312","AAG08312","PA4927"
"AAG08313","AAG08313","PA4928"
"AAG08314","AAG08314","PA4929"
"AAG08315","AAG08315","PA4930"
"AAG08316","AAG08316","PA4931"
"AAG08317","AAG08317","PA4932"
"AAG08318","AAG08318","PA4933"
"AAG08319","AAG08319","PA4934"
"AAG08320","AAG08320","PA4935"
"AAG08321","AAG08321","PA4936"
"AAG08322","AAG08322","PA4937"
"AAG08323","AAG08323","PA4938"
"AAG08324","AAG08324","PA4939"
"AAG08325","AAG08325","PA4940"
"AAG08326","AAG08326","PA4941"
"AAG08327","AAG08327","PA4942"
"AAG08328","AAG08328","PA4943"
"AAG08329","AAG08329","PA4944"
"AAG08330","AAG08330","PA4945"
"AAG08331","AAG08331","PA4946"
"AAG08332","AAG08332","PA4947"
"AAG08333","AAG08333","PA4948"
"AAG08334","AAG08334","PA4949"
"AAG08335","AAG08335","PA4950"
"AAG08336","AAG08336","PA4951"
"AAG08337","AAG08337","PA4952"
"AAG08338","AAG08338","PA4953"
"AAG08339","AAG08339","PA4954"
"AAG08340","AAG08340","PA4955"
"AAG08341","AAG08341","PA4956"
"AAG08342","AAG08342","PA4957"
"AAG08343","AAG08343","PA4958"
"AAG08344","AAG08344","PA4959"
"AAG08345","AAG08345","PA4960"
"AAG08346","AAG08346","PA4961"
"AAG08347","AAG08347","PA4962"
"AAG08348","AAG08348","PA4963"
"AAG08349","AAG08349","PA4964"
"AAG08350","AAG08350","PA4965"
"AAG08351","AAG08351","PA4966"
"AAG08352","AAG08352","PA4967"
"AAG08353","AAG08353","PA4968"
"AAG08354","AAG08354","PA4969"
"AAG08355","AAG08355","PA4970"
"AAG08356","AAG08356","PA4971"
"AAG08357","AAG08357","PA4972"
"AAG08358","AAG08358","PA4973"
"AAG08359","AAG08359","PA4974"
"AAG08360","AAG08360","PA4975"
"AAG08361","AAG08361","PA4976"
"AAG08362","AAG08362","PA4977"
"AAG08363","AAG08363","PA4978"
"AAG08364","AAG08364","PA4979"
"AAG08365","AAG08365","PA4980"
"AAG08366","AAG08366","PA4981"
"AAG08367","AAG08367","PA4982"
"AAG08368","AAG08368","PA4983"
"AAG08369","AAG08369","PA4984"
"AAG08370","AAG08370","PA4985"
"AAG08371","AAG08371","PA4986"
"AAG08372","AAG08372","PA4987"
"AAG08373","AAG08373","PA4988"
"AAG08374","AAG08374","PA4989"
"AAG08375","AAG08375","PA4990"
"AAG08376","AAG08376","PA4991"
"AAG08377","AAG08377","PA4992"
"AAG08378","AAG08378","PA4993"
"AAG08379","AAG08379","PA4994"
"AAG08380","AAG08380","PA4995"
"AAG08381","AAG08381","PA4996"
"AAG08382","AAG08382","PA4997"
"AAG08383","AAG08383","PA4998"
"AAG08384","AAG08384","PA4999"
"AAG08385","AAG08385","PA5000"
"AAG08386","AAG08386","PA5001"
"AAG08387","AAG08387","PA5002"
"AAG08388","AAG08388","PA5003"
"AAG08389","AAG08389","PA5004"
"AAG08390","AAG08390","PA5005"
"AAG08391","AAG08391","PA5006"
"AAG08392","AAG08392","PA5007"
"AAG08393","AAG08393","PA5008"
"AAG08394","AAG08394","PA5009"
"AAG08395","AAG08395","PA5010"
"AAG08396","AAG08396","PA5011"
"AAG08397","AAG08397","PA5012"
"AAG08398","AAG08398","PA5013"
"AAG08399","AAG08399","PA5014"
"AAG08400","AAG08400","PA5015"
"AAG08401","AAG08401","PA5016"
"AAG08402","AAG08402","PA5017"
"AAG08403","AAG08403","PA5018"
"AAG08404","AAG08404","PA5019"
"AAG08405","AAG08405","PA5020"
"AAG08406","AAG08406","PA5021"
"AAG08407","AAG08407","PA5022"
"AAG08408","AAG08408","PA5023"
"AAG08409","AAG08409","PA5024"
"AAG08410","AAG08410","PA5025"
"AAG08411","AAG08411","PA5026"
"AAG08412","AAG08412","PA5027"
"AAG08413","AAG08413","PA5028"
"AAG08414","AAG08414","PA5029"
"AAG08415","AAG08415","PA5030"
"AAG08416","AAG08416","PA5031"
"AAG08417","AAG08417","PA5032"
"AAG08418","AAG08418","PA5033"
"AAG08419","AAG08419","PA5034"
"AAG08420","AAG08420","PA5035"
"AAG08421","AAG08421","PA5036"
"AAG08422","AAG08422","PA5037"
"AAG08423","AAG08423","PA5038"
"AAG08424","AAG08424","PA5039"
"AAG08425","AAG08425","PA5040"
"AAG08426","AAG08426","PA5041"
"AAG08427","AAG08427","PA5042"
"AAG08428","AAG08428","PA5043"
"AAG08429","AAG08429","PA5044"
"AAG08430","AAG08430","PA5045"
"AAG08431","AAG08431","PA5046"
"AAG08432","AAG08432","PA5047"
"AAG08433","AAG08433","PA5048"
"AAG08434","AAG08434","PA5049"
"AAG08435","AAG08435","PA5050"
"AAG08436","AAG08436","PA5051"
"AAG08437","AAG08437","PA5052"
"AAG08438","AAG08438","PA5053"
"AAG08439","AAG08439","PA5054"
"AAG08440","AAG08440","PA5055"
"AAG08441","AAG08441","PA5056"
"AAG08442","AAG08442","PA5057"
"AAG08443","AAG08443","PA5058"
"AAG08444","AAG08444","PA5059"
"AAG08445","AAG08445","PA5060"
"AAG08446","AAG08446","PA5061"
"AAG08447","AAG08447","PA5062"
"AAG08448","AAG08448","PA5063"
"AAG08449","AAG08449","PA5064"
"AAG08450","AAG08450","PA5065"
"AAG08451","AAG08451","PA5066"
"AAG08452","AAG08452","PA5067"
"AAG08453","AAG08453","PA5068"
"AAG08454","AAG08454","PA5069"
"AAG08455","AAG08455","PA5070"
"AAG08456","AAG08456","PA5071"
"AAG08457","AAG08457","PA5072"
"AAG08458","AAG08458","PA5073"
"AAG08459","AAG08459","PA5074"
"AAG08460","AAG08460","PA5075"
"AAG08461","AAG08461","PA5076"
"AAG08462","AAG08462","PA5077"
"AAG08463","AAG08463","PA5078"
"AAG08464","AAG08464","PA5079"
"AAG08465","AAG08465","PA5080"
"AAG08466","AAG08466","PA5081"
"AAG08467","AAG08467","PA5082"
"AAG08468","AAG08468","PA5083"
"AAG08469","AAG08469","PA5084"
"AAG08470","AAG08470","PA5085"
"AAG08471","AAG08471","PA5086"
"AAG08472","AAG08472","PA5087"
"AAG08473","AAG08473","PA5088"
"AAG08474","AAG08474","PA5089"
"AAG08475","AAG08475","PA5090"
"AAG08476","AAG08476","PA5091"
"AAG08477","AAG08477","PA5092"
"AAG08478","AAG08478","PA5093"
"AAG08479","AAG08479","PA5094"
"AAG08480","AAG08480","PA5095"
"AAG08481","AAG08481","PA5096"
"AAG08482","AAG08482","PA5097"
"AAG08483","AAG08483","PA5098"
"AAG08484","AAG08484","PA5099"
"AAG08485","AAG08485","PA5100"
"AAG08486","AAG08486","PA5101"
"AAG08487","AAG08487","PA5102"
"AAG08488","AAG08488","PA5103"
"AAG08489","AAG08489","PA5104"
"AAG08490","AAG08490","PA5105"
"AAG08491","AAG08491","PA5106"
"AAG08492","AAG08492","PA5107"
"AAG08493","AAG08493","PA5108"
"AAG08494","AAG08494","PA5109"
"AAG08495","AAG08495","PA5110"
"AAG08496","AAG08496","PA5111"
"AAG08497","AAG08497","PA5112"
"AAG08498","AAG08498","PA5113"
"AAG08499","AAG08499","PA5114"
"AAG08500","AAG08500","PA5115"
"AAG08501","AAG08501","PA5116"
"AAG08502","AAG08502","PA5117"
"AAG08503","AAG08503","PA5118"
"AAG08504","AAG08504","PA5119"
"AAG08505","AAG08505","PA5120"
"AAG08506","AAG08506","PA5121"
"AAG08507","AAG08507","PA5122"
"AAG08508","AAG08508","PA5123"
"AAG08509","AAG08509","PA5124"
"AAG08510","AAG08510","PA5125"
"AAG08511","AAG08511","PA5126"
"AAG08512","AAG08512","PA5127"
"AAG08513","AAG08513","PA5128"
"AAG08514","AAG08514","PA5129"
"AAG08515","AAG08515","PA5130"
"AAG08516","AAG08516","PA5131"
"AAG08517","AAG08517","PA5132"
"AAG08518","AAG08518","PA5133"
"AAG08519","AAG08519","PA5134"
"AAG08520","AAG08520","PA5135"
"AAG08521","AAG08521","PA5136"
"AAG08522","AAG08522","PA5137"
"AAG08523","AAG08523","PA5138"
"AAG08524","AAG08524","PA5139"
"AAG08525","AAG08525","PA5140"
"AAG08526","AAG08526","PA5141"
"AAG08527","AAG08527","PA5142"
"AAG08528","AAG08528","PA5143"
"AAG08529","AAG08529","PA5144"
"AAG08530","AAG08530","PA5145"
"AAG08531","AAG08531","PA5146"
"AAG08532","AAG08532","PA5147"
"AAG08533","AAG08533","PA5148"
"AAG08534","AAG08534","PA5149"
